step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,mean_abs_yaw_error,done_count,no_nan_inf
64,0.8874213695526123,0.20669904351234436,0.0625,0.16590291261672974,0,True
65,0.8790562152862549,0.17519009113311768,0.0625,0.11650915443897247,0,True
66,0.8672420382499695,0.1860048472881317,0.0625,0.10277165472507477,0,True
67,0.8544192314147949,0.1889326423406601,0.125,0.14750367403030396,0,True
68,0.808003842830658,0.23700743913650513,0.125,0.13203522562980652,0,True
69,0.8112022876739502,0.229505717754364,0.125,0.09577594697475433,0,True
70,0.8459935188293457,0.18803207576274872,0.125,0.1759444922208786,0,True
71,0.8485515117645264,0.20169590413570404,0.125,0.16218361258506775,0,True
72,0.8871421813964844,0.1850154846906662,0.125,0.17732855677604675,0,True
73,0.9196069240570068,0.1762608140707016,0.125,0.12641003727912903,0,True
74,0.9424411058425903,0.16352123022079468,0.125,0.12784627079963684,0,True
75,0.8675979971885681,0.15440329909324646,0.125,0.10169901698827744,0,True
76,0.8555994629859924,0.19461873173713684,0.125,0.12465745210647583,0,True
77,0.833537757396698,0.21128186583518982,0.1875,0.0762648731470108,0,True
78,0.8263778686523438,0.21314769983291626,0.1875,0.08743618428707123,0,True
79,0.8588250875473022,0.17543676495552063,0.1875,0.1355520486831665,0,True
80,0.9255358576774597,0.1272321194410324,0.1875,0.16407853364944458,0,True
81,0.9426606893539429,0.1247163712978363,0.1875,0.0598754957318306,0,True
82,0.9542553424835205,0.14644303917884827,0.1875,0.08891500532627106,0,True
83,0.9771229028701782,0.17515316605567932,0.25,0.1442834436893463,0,True
84,0.981166660785675,0.16335496306419373,0.25,0.1407424360513687,0,True
85,0.9228188991546631,0.12349440157413483,0.25,0.15802021324634552,0,True
86,0.8765960931777954,0.19532901048660278,0.25,0.12550437450408936,0,True
87,0.8627464175224304,0.19140654802322388,0.3125,0.1131470650434494,0,True
88,0.8114410638809204,0.1961769014596939,0.3125,0.08368220925331116,0,True
89,0.8520694375038147,0.1653968244791031,0.3125,0.09482502937316895,0,True
90,0.8926413059234619,0.14539244771003723,0.3125,0.10668523609638214,0,True
91,0.9097861647605896,0.145919531583786,0.3125,0.08016295731067657,0,True
92,0.9469796419143677,0.15388616919517517,0.3125,0.08789816498756409,0,True
93,0.9628026485443115,0.15870894491672516,0.375,0.09454526752233505,0,True
94,0.9710364937782288,0.18893057107925415,0.375,0.12967358529567719,0,True
95,0.9076711535453796,0.14855435490608215,0.375,0.08777498453855515,0,True
96,0.8894959688186646,0.17988410592079163,0.375,0.08877599239349365,0,True
97,0.8881560564041138,0.186209574341774,0.375,0.10874789953231812,0,True
98,0.8602467179298401,0.1532532274723053,0.375,0.09675709158182144,0,True
99,0.8794026374816895,0.1497790813446045,0.375,0.10722843557596207,0,True
100,0.9459243416786194,0.1271059811115265,0.375,0.15866504609584808,0,True
101,0.977348804473877,0.12185622751712799,0.375,0.13516080379486084,0,True
102,0.9843045473098755,0.11856059730052948,0.4375,0.14860397577285767,0,True
103,0.9917048215866089,0.14300832152366638,0.4375,0.14027699828147888,0,True
104,0.9947326183319092,0.1613234430551529,0.5,0.13870447874069214,0,True
105,0.9256844520568848,0.15195231139659882,0.5,0.13061508536338806,0,True
106,0.9021841883659363,0.1859463006258011,0.5,0.11929184198379517,0,True
107,0.916329026222229,0.19930458068847656,0.5625,0.0841406062245369,0,True
108,0.8896075487136841,0.15316176414489746,0.5625,0.08156386017799377,0,True
109,0.9011567831039429,0.1334289312362671,0.5625,0.10903948545455933,0,True
110,0.9502304792404175,0.08564355969429016,0.5625,0.07707680761814117,0,True
111,0.9814766645431519,0.08893910050392151,0.5625,0.08047658205032349,0,True
112,0.9972583651542664,0.12468942999839783,0.5625,0.1024356409907341,0,True
113,1.0080347061157227,0.15913602709770203,0.5625,0.08388428390026093,0,True
114,1.012041687965393,0.1603744626045227,0.5625,0.16800916194915771,0,True
115,0.9798486232757568,0.15142402052879333,0.5625,0.14444231986999512,0,True
116,0.9538772106170654,0.15899647772312164,0.5625,0.111652672290802,0,True
117,0.9167753458023071,0.16176432371139526,0.5625,0.1187996119260788,0,True
118,0.8961591720581055,0.1401120126247406,0.5625,0.09720014035701752,0,True
119,0.9153194427490234,0.1391439437866211,0.5625,0.09371551871299744,0,True
120,0.9352678060531616,0.11589615792036057,0.5625,0.05477604642510414,0,True
121,0.9876910448074341,0.12864801287651062,0.625,0.09425807744264603,0,True
122,1.003969430923462,0.11774154007434845,0.625,0.09155701845884323,0,True
123,1.025524616241455,0.14602282643318176,0.625,0.0824008584022522,0,True
124,1.0462961196899414,0.17190878093242645,0.625,0.09207455813884735,0,True
125,1.0114853382110596,0.16472646594047546,0.6875,0.08679765462875366,0,True
126,0.9826438426971436,0.158429354429245,0.6875,0.06027049571275711,0,True
127,0.9391182065010071,0.15257561206817627,0.6875,0.06382317841053009,0,True
128,0.9075514078140259,0.14209981262683868,0.6875,0.08874695003032684,0,True
129,0.9126254916191101,0.1324181854724884,0.75,0.09164825081825256,0,True
130,0.9413340091705322,0.08774453401565552,0.75,0.15938585996627808,0,True
131,0.9974907636642456,0.12088620662689209,0.75,0.14832821488380432,0,True
132,0.9953613877296448,0.11242327094078064,0.75,0.07749533653259277,0,True
133,1.0045580863952637,0.1437123864889145,0.75,0.05938614904880524,0,True
134,1.0471115112304688,0.18094946444034576,0.8125,0.08286578208208084,0,True
135,1.01094388961792,0.18146684765815735,0.8125,0.07938166707754135,0,True
136,0.9884361028671265,0.1540791392326355,0.8125,0.09996013343334198,0,True
137,0.9556044340133667,0.16835461556911469,0.8125,0.08435437083244324,0,True
138,0.9463390707969666,0.10935366153717041,0.8125,0.08346660435199738,0,True
139,0.9355555176734924,0.10245003551244736,0.8125,0.07259877026081085,0,True
140,0.9514445066452026,0.08150328695774078,0.8125,0.09720131754875183,0,True
141,1.0035313367843628,0.11841912567615509,0.8125,0.09172283858060837,0,True
142,1.0111274719238281,0.11484012007713318,0.8125,0.09171441197395325,0,True
143,1.020555853843689,0.13231274485588074,0.875,0.08455520868301392,0,True
144,1.0635664463043213,0.18482407927513123,0.9375,0.08700203150510788,0,True
145,1.0593854188919067,0.17843130230903625,1.0,0.17071405053138733,0,True
146,0.9961704015731812,0.13751694560050964,1.0,0.10407967120409012,0,True
147,0.9527900815010071,0.1461513340473175,1.0,0.09904307126998901,0,True
148,0.919033408164978,0.1249312162399292,1.0,0.10365763306617737,0,True
149,0.9305230379104614,0.12760594487190247,1.0,0.11086538434028625,0,True
150,0.9538522958755493,0.11667318642139435,1.0,0.10611201822757721,0,True
151,0.9856991767883301,0.11260828375816345,1.0,0.08291568607091904,0,True
152,1.003129482269287,0.10085122287273407,1.0,0.11091282963752747,0,True
153,0.9979095458984375,0.12595480680465698,1.0,0.05695255845785141,0,True
154,1.046055555343628,0.13504448533058167,1.0,0.0643109381198883,0,True
155,1.0516393184661865,0.15776124596595764,1.0,0.06421107798814774,0,True
156,1.0805778503417969,0.17479534447193146,1.0,0.10961401462554932,0,True
157,1.0266914367675781,0.14878585934638977,1.0,0.08879882097244263,0,True
158,0.9769970178604126,0.10955780744552612,1.0,0.07725304365158081,0,True
159,0.9408695697784424,0.11380374431610107,1.0,0.09511864185333252,0,True
160,0.97461998462677,0.10902875661849976,1.0,0.13776913285255432,0,True
161,0.9983577728271484,0.09178294241428375,1.0,0.11405995488166809,0,True
162,1.0163151025772095,0.11669053137302399,1.0,0.09756988286972046,0,True
163,1.030420184135437,0.10628480464220047,1.0,0.06330057233572006,0,True
164,1.0465761423110962,0.13105447590351105,1.0,0.07846857607364655,0,True
165,1.0611287355422974,0.14684823155403137,1.0,0.07907366007566452,0,True
166,1.0448760986328125,0.13758456707000732,1.0,0.06788548082113266,0,True
167,1.000285267829895,0.11874999105930328,1.0,0.09879158437252045,0,True
168,0.9681587219238281,0.15029649436473846,1.0,0.06489254534244537,0,True
169,0.9784767627716064,0.13773763179779053,1.0,0.07216688245534897,0,True
170,0.9571338295936584,0.12543722987174988,1.0,0.07048693299293518,0,True
171,0.9608426094055176,0.11615437269210815,1.0,0.10382030159235,0,True
172,0.9903905987739563,0.10627759248018265,1.0,0.11761369556188583,0,True
173,0.9808272123336792,0.10436423122882843,1.0,0.08425059914588928,0,True
174,1.0092359781265259,0.12391658872365952,1.0,0.05066830292344093,0,True
175,1.0325732231140137,0.14877378940582275,1.0,0.06485261023044586,0,True
176,1.0560115575790405,0.1466943323612213,1.0,0.11141526699066162,0,True
177,1.0503270626068115,0.1541721224784851,1.0,0.12935738265514374,0,True
178,1.0371880531311035,0.16106250882148743,1.0,0.12423567473888397,0,True
179,0.9842907190322876,0.13169099390506744,1.0,0.09235802292823792,0,True
180,0.9782125353813171,0.11159080266952515,1.0,0.09918158501386642,0,True
181,0.9536534547805786,0.12495783716440201,1.0,0.08505481481552124,0,True
182,1.0048702955245972,0.12354625761508942,1.0,0.11036701500415802,0,True
183,0.9993186593055725,0.11486004292964935,1.0,0.11325003951787949,0,True
184,1.0285396575927734,0.1401076316833496,1.0,0.09897157549858093,0,True
185,1.0411443710327148,0.14584366977214813,1.0,0.111137256026268,0,True
186,1.0363558530807495,0.14864717423915863,1.0,0.14786258339881897,0,True
187,1.002617359161377,0.16753415763378143,1.0,0.08324030041694641,0,True
188,1.0073323249816895,0.15543970465660095,1.0,0.13250732421875,0,True
189,0.9684613943099976,0.1401490867137909,1.0,0.06523502618074417,0,True
190,0.9495002031326294,0.12362149357795715,1.0,0.12773320078849792,0,True
191,0.9504125118255615,0.13098198175430298,1.0,0.0673065334558487,0,True
192,0.9456595182418823,0.12304086983203888,1.0,0.1069408506155014,0,True
193,0.9445797204971313,0.13041532039642334,1.0,0.06566038727760315,0,True
194,0.9761670827865601,0.14092537760734558,1.0,0.07342220842838287,0,True
195,0.9904904961585999,0.13202518224716187,1.0,0.09653434157371521,0,True
196,1.027044415473938,0.14222919940948486,1.0,0.11945691704750061,0,True
197,1.01755952835083,0.15287785232067108,1.0,0.08899112790822983,0,True
198,0.996790885925293,0.1544038951396942,1.0,0.06742292642593384,0,True
199,0.9933027625083923,0.1510975956916809,1.0,0.12675143778324127,0,True
200,0.9849749207496643,0.1419794112443924,1.0,0.12866827845573425,0,True
