step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
1,0.15217526257038116,0.8478246927261353,0.0,0.06740766763687134,0.6503767371177673,0.6503767371177673,0.07524044811725616,0.658198356628418,0,True
2,0.06304354220628738,0.9369564056396484,0.0,0.07160638272762299,1.1696515083312988,1.1696515083312988,0.10290773212909698,0.611250638961792,0,True
3,0.11833678185939789,0.8816632032394409,0.0,0.06840693950653076,0.8540329337120056,0.8540329337120056,0.09592606127262115,0.6886276006698608,0,True
4,0.049477286636829376,0.9505226612091064,0.0,0.062250930815935135,0.6641027927398682,0.6641027927398682,0.07772492617368698,0.5719846487045288,0,True
5,0.06724388897418976,0.9327561259269714,0.0,0.05894561856985092,0.6631199717521667,0.6631199717521667,0.08647949993610382,0.760951042175293,0,True
6,0.0376998707652092,0.9623001217842102,0.0,0.06754837930202484,0.733970582485199,0.733970582485199,0.09322144836187363,0.8542319536209106,0,True
7,0.019414382055401802,0.9805856347084045,0.0,0.06837664544582367,0.7056652307510376,0.7056652307510376,0.09251366555690765,0.8440484404563904,0,True
8,-0.02449655346572399,1.0244965553283691,0.0,0.07159490883350372,0.7863556146621704,0.7863556146621704,0.11687528342008591,1.1671732664108276,0,True
9,-0.06907166540622711,1.069071650505066,0.0,0.06971146911382675,0.7762619853019714,0.7762619853019714,0.11557286232709885,1.215571403503418,0,True
10,-0.04681675136089325,1.0468168258666992,0.0,0.061755385249853134,0.7875852584838867,0.7875852584838867,0.1087493970990181,1.1496336460113525,0,True
11,0.05432078242301941,0.948351263999939,0.0,0.06544055044651031,0.8823443651199341,0.8823443651199341,0.10983625799417496,1.6966087818145752,0,True
12,0.11616102606058121,0.883838951587677,0.0,0.06644155830144882,0.945205807685852,0.945205807685852,0.09245950728654861,1.0153985023498535,0,True
13,0.10790513455867767,0.8920947909355164,0.0,0.06494546681642532,0.9066120386123657,0.9066120386123657,0.1141757220029831,0.8662850260734558,0,True
14,0.13121303915977478,0.8687869310379028,0.0,0.06766274571418762,1.213714599609375,1.213714599609375,0.09486708790063858,0.8618512749671936,0,True
15,0.20950648188591003,0.7904935479164124,0.0,0.0687287300825119,1.2122658491134644,1.2122658491134644,0.10830558091402054,0.552346408367157,0,True
16,0.23627737164497375,0.7637225985527039,0.0,0.0632840022444725,1.2373534440994263,1.2373534440994263,0.09892333298921585,0.4247456192970276,0,True
17,0.2596621513366699,0.7403378486633301,0.0,0.06078250706195831,1.2944955825805664,1.2944955825805664,0.0756913423538208,0.33589816093444824,0,True
18,0.31027454137802124,0.6982522010803223,0.0,0.059372976422309875,1.210460901260376,1.210460901260376,0.08256116509437561,0.2032196968793869,0,True
19,0.3818455934524536,0.628991961479187,0.0,0.055871136486530304,1.231006383895874,1.231006383895874,0.07450344413518906,0.34569495916366577,0,True
20,0.4553542137145996,0.5789940357208252,0.0,0.051092468202114105,1.266963243484497,1.266963243484497,0.07608401030302048,0.3682363033294678,0,True
21,0.48103439807891846,0.5189656019210815,0.0,0.05397972837090492,1.2953364849090576,1.2953364849090576,0.07978370040655136,0.330826073884964,0,True
22,0.441897988319397,0.558102011680603,0.0,0.05073728784918785,1.3349405527114868,1.3349405527114868,0.06384700536727905,0.3073718547821045,0,True
23,0.4180663824081421,0.5838785767555237,0.0,0.04735755920410156,1.29744291305542,1.29744291305542,0.08802253007888794,0.3223840892314911,0,True
24,0.4241662323474884,0.575833797454834,0.0,0.04882964491844177,1.2685706615447998,1.2685706615447998,0.07824809104204178,0.38123390078544617,0,True
25,0.4022045135498047,0.5977954864501953,0.0,0.05086078494787216,1.4447658061981201,1.4447658061981201,0.07848180830478668,0.4346691966056824,0,True
26,0.406452476978302,0.593547523021698,0.0,0.05446937680244446,1.5083537101745605,1.5083537101745605,0.07450239360332489,0.3764350414276123,0,True
27,0.4019808769226074,0.5980191230773926,0.0,0.057637907564640045,1.5327670574188232,1.5327670574188232,0.08057716488838196,0.2913520932197571,0,True
