step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
51,0.6708276271820068,0.3905348777770996,0.0,0.061760902404785156,1.458580732345581,1.458580732345581,0.11142163723707199,0.2611841857433319,0,True
52,0.677656352519989,0.39068543910980225,0.0,0.06236797571182251,1.4808290004730225,1.4808290004730225,0.12039942294359207,0.2762521207332611,0,True
53,0.685178816318512,0.3672925531864166,0.0,0.06253732740879059,1.4944920539855957,1.4944920539855957,0.09394525736570358,0.3076292872428894,0,True
54,0.6945212483406067,0.3595018982887268,0.0,0.06280238926410675,1.5099371671676636,1.5099371671676636,0.09535277634859085,0.3124915361404419,0,True
55,0.6962601542472839,0.3698970675468445,0.0,0.06193836033344269,1.5219411849975586,1.5219411849975586,0.10081968456506729,0.28707754611968994,0,True
56,0.7059899568557739,0.34240585565567017,0.0,0.061832815408706665,1.5354377031326294,1.5354377031326294,0.12558884918689728,0.3501189351081848,0,True
57,0.6963822245597839,0.34718751907348633,0.0,0.06244410201907158,1.5565690994262695,1.5565690994262695,0.14171281456947327,0.3103165626525879,1,True
58,0.6923606991767883,0.34137964248657227,0.0,0.062363870441913605,1.5789291858673096,1.5789291858673096,0.12233878672122955,0.2678847908973694,0,True
59,0.701495349407196,0.3400627374649048,0.0,0.0635896772146225,1.5742909908294678,1.5742909908294678,0.13049602508544922,0.23915205895900726,1,True
60,0.6983989477157593,0.33987173438072205,0.0,0.06436721980571747,1.537935733795166,1.537935733795166,0.11667033284902573,0.2372012883424759,0,True
61,0.7239508628845215,0.33574363589286804,0.0,0.06461155414581299,1.5728156566619873,1.5728156566619873,0.12105023860931396,0.25316959619522095,0,True
62,0.7443220615386963,0.315581738948822,0.0,0.06461820006370544,1.5350141525268555,1.5350141525268555,0.10186047106981277,0.25602957606315613,0,True
63,0.7538812756538391,0.2940046787261963,0.0,0.06652475148439407,1.544512152671814,1.544512152671814,0.1440882384777069,0.23378989100456238,0,True
64,0.7743972539901733,0.2903033494949341,0.0,0.06708790361881256,1.495378017425537,1.495378017425537,0.15122756361961365,0.2517218589782715,0,True
65,0.7533379793167114,0.30085062980651855,0.0,0.06632507592439651,1.4820311069488525,1.4820311069488525,0.132581889629364,0.20587466657161713,1,True
66,0.737128496170044,0.32755112648010254,0.0,0.06393061578273773,1.4656364917755127,1.4656364917755127,0.11870555579662323,0.18566468358039856,0,True
67,0.7346575260162354,0.3382886052131653,0.0,0.06336859613656998,1.478552222251892,1.478552222251892,0.11016867309808731,0.23469719290733337,0,True
68,0.7273274064064026,0.3218224346637726,0.0,0.0644795298576355,1.4705488681793213,1.4705488681793213,0.14731019735336304,0.21010372042655945,0,True
69,0.7040553689002991,0.3372259736061096,0.0,0.06532515585422516,1.4772779941558838,1.4772779941558838,0.13253208994865417,0.24728098511695862,1,True
70,0.7160860300064087,0.3325542211532593,0.0,0.06509417295455933,1.4557886123657227,1.4557886123657227,0.16691254079341888,0.27030396461486816,0,True
71,0.7317392230033875,0.32628822326660156,0.0,0.06725796312093735,1.505427360534668,1.505427360534668,0.13134819269180298,0.2703896760940552,1,True
72,0.745836615562439,0.3192097842693329,0.0,0.06827525049448013,1.4920930862426758,1.4920930862426758,0.11564546078443527,0.2679576575756073,0,True
73,0.7664040923118591,0.3156595230102539,0.0,0.06738215684890747,1.476818323135376,1.476818323135376,0.11300291121006012,0.24039892852306366,0,True
74,0.7441809773445129,0.3144136071205139,0.0,0.06699807196855545,1.4566020965576172,1.4566020965576172,0.14513318240642548,0.2202392965555191,0,True
75,0.7384657263755798,0.3120982050895691,0.0,0.06472651660442352,1.4424935579299927,1.4424935579299927,0.1063293069601059,0.23661763966083527,0,True
76,0.739050030708313,0.3093399107456207,0.0,0.0643787533044815,1.4769043922424316,1.4769043922424316,0.1266295313835144,0.19761937856674194,0,True
77,0.7579550743103027,0.3006822466850281,0.0,0.06439937651157379,1.4609026908874512,1.4609026908874512,0.1364356428384781,0.18757264316082,0,True
78,0.7720076441764832,0.2997853755950928,0.0,0.06672495603561401,1.4455257654190063,1.4455257654190063,0.17176109552383423,0.19846203923225403,0,True
79,0.7681903839111328,0.2941409945487976,0.0,0.06551280617713928,1.4559870958328247,1.4559870958328247,0.15690888464450836,0.1677778959274292,0,True
80,0.7748966217041016,0.27848249673843384,0.0,0.06603982299566269,1.4633903503417969,1.4633903503417969,0.17096641659736633,0.1770174354314804,1,True
81,0.7869428396224976,0.2829229235649109,0.0,0.0648331418633461,1.434525489807129,1.434525489807129,0.13764500617980957,0.15989141166210175,1,True
82,0.7980541586875916,0.27675074338912964,0.0,0.06524635851383209,1.4603712558746338,1.4603712558746338,0.1397179663181305,0.18928144872188568,0,True
83,0.793925404548645,0.27011165022850037,0.0,0.06637075543403625,1.46326744556427,1.46326744556427,0.12178613245487213,0.16226020455360413,0,True
84,0.8086096048355103,0.25703567266464233,0.0,0.06510153412818909,1.4644416570663452,1.4644416570663452,0.09846288710832596,0.17964589595794678,0,True
